"coreID","site","month","Afruca_tangeri","Alpheidae","Ampelisca_sp","Amphinomidae","Amphipoda1","Amphipoda2","Amphipoda4","Amphipodatigre","Anthuridae","Apseudomorpha","Arcopsis_afra","Arcuatula_elegans","Arenicolidae","Armandia_sp","Austromacoma_nymphalis","Balsscallichirus_balssi","Bivalvia","Bivalvia_B1","Bulla_sp","Callinectes_marginatus","Capitellidae","CarideaA","Cirolanidae","Cirratulidae","Cochliolepis_sp","Corbula_cadenati","Corbula_chudeaui","Corbula_laticostata","Cryptomya_africana","Cumacea","Cuspidaria","Cylichnidae","Decapoda","Diopatra_sp","Diplodonta1_sp","Diplodonta_dautzenbergi","Divaricella_chavani","Eunicidae","Glycera_sp","Goniadopsis_sp","Grandidierella_sp","Haminoea_sp","Hyala_sp","Hydrobiidae","Invasora2","Keletistes_sp","Lamylucina_gaini","Lamysia_jousseaumei","Leocrates_sp","Lumbrineridae","Magelona_cincta","Malacostraca","Maldanidae","Marphysa_sanguinea","Menippe_nodifrons","Moerella_distorta ","Mysella_sp","Nephtyidae","Nereididae","Newspbiv","Oenonidae","Orbiniidae","Paraonidae","Pattela","Pelecyora_isocardia","Phyllodocida1","Pilargidae1","Pinnotheridae","Polychaeta_errantia","Polychaeta_sedentaria","Prionospio_sp","Prunum_sp","Pseudopythina_nicklesi","Senilia_senilis","Sigalion_sp","Sigambra_sp","Skeneidae","Solariella_sp","Spiochaetopterus","Syllinae","Tagelus_adansonii","Terebellidae","Terebridae","Turritella_sp","bitipocombe"
"C2A9","A",2,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0
"C2AB1","AB",2,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,2547.77070063694,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,636.942675159236,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,254.777070063694,0,0,0,0,127.388535031847,0,0,0,0
"C2AB10","AB",2,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,254.777070063694,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,509.554140127389,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,382.165605095541,0,0,0,254.777070063694,0,0,0,0,254.777070063694,0,0,0,0,0,0
"C2AB11","AB",2,0,127.388535031847,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB12","AB",2,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB13","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB14","AB",2,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB15","AB",2,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0
"C2AB16","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0
"C2AB2","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,127.388535031847,0,0,0,127.388535031847,0,0,127.388535031847,509.554140127389,0,0,1019.10828025478,0,0,0,0,0,0,127.388535031847,0,0,254.777070063694,0,0,0,0,0,254.777070063694,0,0,636.942675159236,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,509.554140127389,0,0,0,0,0,0,0,0,0
"C2AB3","AB",2,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB4","AB",2,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,764.331210191083,127.388535031847,0,0,0,382.165605095541,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,382.165605095541,0,0,382.165605095541,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,254.777070063694,0,0,0,0,0,0,0
"C2AB5","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,254.777070063694,0,0,0,127.388535031847,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C2AB6","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,382.165605095541,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,254.777070063694,0,0,0,0,0,254.777070063694,127.388535031847,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0
"C2AB7","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,127.388535031847,0,0,254.777070063694,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB8","AB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2AB9","AB",2,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0
"C2BI1","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,127.388535031847,0,0,0,0,0,0,0,1783.43949044586,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,1273.88535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BI10","BI",3,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,382.165605095541,254.777070063694,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,382.165605095541,127.388535031847,0,382.165605095541,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C2BI11","BI",3,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,254.777070063694,0,0,0,0,0,0,0,127.388535031847,0,254.777070063694,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,509.554140127389,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0
"C2BI12","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,127.388535031847,0,127.388535031847,382.165605095541,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,127.388535031847,127.388535031847,0,764.331210191083,0,0,127.388535031847,0,0,0,0,0,382.165605095541,127.388535031847,0,0,0,0,0,0,1783.43949044586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BI13","BI",3,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,636.942675159236,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,636.942675159236,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0
"C2BI14","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,509.554140127389,254.777070063694,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BI15","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,382.165605095541,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,382.165605095541,0,0,0,509.554140127389,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C2BI16","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,382.165605095541,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2BI2","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,2547.77070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,1783.43949044586,1401.27388535032,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,254.777070063694,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0
"C2BI3","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.10828025478,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,1019.10828025478,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2BI4","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,127.388535031847,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,891.71974522293,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2BI5","BI",3,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,509.554140127389,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,0,0,0,1273.88535031847,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C2BI6","BI",3,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,382.165605095541,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,382.165605095541,0,0,0,0,0,127.388535031847,0,0,0,509.554140127389,0,0,0,0,0,0,127.388535031847,0,0,0,382.165605095541,0,127.388535031847,0,0,0,0,0,254.777070063694,0,0,0
"C2BI7","BI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,509.554140127389,127.388535031847,0,0,0,382.165605095541,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,382.165605095541,0,254.777070063694,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0
"C2BI8","BI",3,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,509.554140127389,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,127.388535031847,0,0,0,0,0,0,382.165605095541,0,0,0,254.777070063694,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C2BI9","BI",3,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,636.942675159236,382.165605095541,0,0,0,0,0,0,127.388535031847,0,0,0,509.554140127389,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C2BR1","BR",3,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR10","BR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,1401.27388535032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR11","BR",3,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,1528.66242038217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0
"C2BR12","BR",3,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,509.554140127389,0,0,1019.10828025478,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,509.554140127389,0,0,127.388535031847,0,0,0,0,0,1019.10828025478,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0
"C2BR13","BR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,254.777070063694,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0
"C2BR14","BR",3,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR15","BR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR16","BR",3,0,0,0,0,1401.27388535032,636.942675159236,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,509.554140127389,254.777070063694,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2BR2","BR",3,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR3","BR",3,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR4","BR",3,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR5","BR",3,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,382.165605095541,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,254.777070063694,254.777070063694,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR6","BR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,1273.88535031847,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C2BR7","BR",3,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2BR8","BR",3,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C2BR9","BR",3,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.49681528662,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,127.388535031847,891.71974522293,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0
"C2E1","E",3,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,254.777070063694,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2E10","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.71974522293,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,254.777070063694,0,0,254.777070063694,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0
"C2E11","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0
"C2E12","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2E13","E",3,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2E14","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2E15","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2E16","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2E2","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,254.777070063694,0,0,0,127.388535031847,0,382.165605095541,0,0,0,127.388535031847,0,0,0,0,0
"C2E3","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,382.165605095541,0,0,0,0,254.777070063694,0,0,0,0
